datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source
2015-10-12,1444582800,90.3,77.0,82.5,100.7,77.0,87.6,75.0,79.1,2.402,100.0,4.17,['rain'],,,24.2,9.6,86.4,1011.9,70.2,5.3,150.3,12.9,6.0,05:41:53,1444603313,17:37:36,1444646256,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-10-13,1444669200,93.5,77.0,82.9,101.8,77.0,88.0,74.7,77.5,0.044,100.0,41.67,['rain'],,,,11.5,96.4,1011.8,59.4,5.0,180.4,15.5,6.0,05:41:55,1444689715,17:37:04,1444732624,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-10-14,1444755600,91.0,75.2,82.1,103.0,75.2,86.7,74.9,79.7,0.551,100.0,4.17,['rain'],,,,9.4,29.8,1011.1,57.8,5.1,214.7,18.5,7.0,05:41:58,1444776118,17:36:32,1444818992,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-10-15,1444842000,88.9,75.2,80.0,98.3,75.2,83.2,74.0,82.5,0.008,100.0,4.17,['rain'],,,,8.5,320.6,1010.6,66.1,5.1,173.8,15.0,7.0,05:42:01,1444862521,17:36:01,1444905361,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-10-16,1444928400,90.7,75.9,81.3,100.6,75.9,84.8,74.4,80.9,0.984,100.0,8.33,['rain'],,,,10.8,310.5,1010.1,76.7,5.0,186.6,16.0,6.0,05:42:05,1444948925,17:35:30,1444991730,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-10-17,1445014800,91.3,75.2,83.3,99.2,75.2,88.3,73.8,74.6,0.079,100.0,4.17,['rain'],,,,6.9,278.5,1009.6,54.9,5.1,217.5,18.7,8.0,05:42:09,1445035329,17:35:01,1445078101,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-10-18,1445101200,88.9,78.7,82.5,99.2,78.7,87.9,74.7,78.0,0.122,100.0,8.33,['rain'],,,,8.1,251.9,1010.7,56.0,6.1,151.3,13.1,6.0,05:42:13,1445121733,17:34:31,1445164471,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-10-19,1445187600,92.5,77.0,83.6,101.9,77.0,88.9,74.3,74.7,0.246,100.0,66.67,['rain'],,,,9.8,226.3,1009.9,59.1,5.7,213.3,18.6,7.0,05:42:18,1445208138,17:34:03,1445250843,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-10-20,1445274000,89.6,78.8,82.9,101.5,78.8,88.6,75.1,78.0,0.283,100.0,4.17,['rain'],,,,9.8,192.4,1008.6,58.1,5.3,200.5,17.3,7.0,05:42:24,1445294544,17:33:35,1445337215,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-10-21,1445360400,88.5,78.7,81.8,100.0,78.7,86.2,75.2,81.0,0.02,100.0,4.17,['rain'],,,,7.1,283.8,1008.9,64.7,4.7,164.2,14.2,6.0,05:42:30,1445380950,17:33:08,1445423588,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-10-22,1445446800,91.7,75.9,82.4,102.1,75.9,86.8,74.9,79.5,0.16,100.0,66.67,['rain'],,,25.3,12.8,193.5,1009.1,59.9,4.8,130.2,11.2,5.0,05:42:37,1445467357,17:32:41,1445509961,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-10-23,1445533200,87.8,73.3,80.1,97.7,73.3,83.6,74.1,82.9,2.338,100.0,8.33,['rain'],,,,13.3,143.2,1009.8,74.9,4.4,231.2,20.1,8.0,05:42:45,1445553765,17:32:16,1445596336,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-10-24,1445619600,92.1,75.2,82.6,97.9,75.2,86.6,72.7,73.8,0.236,100.0,4.17,['rain'],,,,8.7,97.0,1010.3,53.9,4.9,246.3,21.2,8.0,05:42:53,1445640173,17:31:51,1445682711,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-10-25,1445706000,93.2,77.1,84.7,99.0,77.1,89.5,72.4,68.4,0.036,100.0,12.5,['rain'],,,21.9,9.4,104.8,1010.7,49.6,5.7,271.2,23.4,9.0,05:43:01,1445726581,17:31:27,1445769087,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-10-26,1445792400,92.5,78.7,84.6,100.3,78.7,89.7,72.8,68.8,0.172,100.0,54.17,['rain'],,,,9.2,98.4,1010.9,55.2,6.0,97.0,8.3,3.0,05:43:10,1445812990,17:31:04,1445855464,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-10-27,1445878800,93.2,75.9,84.5,100.9,75.9,89.1,72.9,70.1,0.0,0.0,0.0,,,,24.2,10.1,93.7,1010.7,44.5,5.4,258.2,22.4,9.0,05:43:20,1445899400,17:30:42,1445941842,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2015-10-28,1445965200,93.2,77.0,84.8,99.2,77.0,89.4,72.6,68.8,0.0,0.0,0.0,,,,21.9,10.7,94.5,1011.5,42.5,6.1,246.7,21.2,9.0,05:43:31,1445985811,17:30:20,1446028220,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2015-10-29,1446051600,95.0,76.3,85.5,99.7,76.3,89.8,71.3,64.8,0.0,0.0,0.0,,,,,8.3,88.0,1011.8,42.8,6.1,261.5,22.6,9.0,05:43:42,1446072222,17:29:59,1446114599,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2015-10-30,1446138000,92.6,78.7,83.2,103.2,78.7,89.5,75.3,77.9,0.04,100.0,12.5,['rain'],,,,15.7,91.4,1011.4,61.5,8.8,262.3,22.6,9.0,05:43:53,1446158633,17:29:40,1446200980,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS', 'remote']",obs
2015-10-31,1446224400,91.7,76.2,82.6,100.3,76.2,87.2,74.9,78.8,0.194,100.0,70.83,['rain'],,,,14.5,91.8,1012.3,80.2,12.4,264.0,23.0,9.0,05:44:06,1446245046,17:29:21,1446287361,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', 'remote']",obs
2015-11-01,1446310800,90.6,75.1,81.2,99.6,75.1,85.6,75.4,83.8,0.591,100.0,4.17,['rain'],,,,15.0,82.2,1012.3,79.7,12.4,194.5,16.8,7.0,05:44:19,1446331459,17:29:03,1446373743,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', 'remote']",obs
2015-11-02,1446397200,91.5,75.3,80.9,97.8,75.3,83.6,74.6,82.9,0.709,100.0,4.17,['rain'],,,,12.8,64.0,1011.2,74.7,7.4,185.6,15.8,6.0,05:44:33,1446417873,17:28:46,1446460126,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'remote']",obs
2015-11-03,1446483600,91.4,77.1,81.1,102.0,77.1,84.9,74.5,81.5,0.275,100.0,66.67,['rain'],,,,10.3,56.7,1010.4,61.4,5.7,168.2,14.6,7.0,05:44:47,1446504287,17:28:31,1446546511,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS', 'remote']",obs
2015-11-04,1446570000,87.9,75.3,81.6,96.1,75.3,85.6,73.7,78.1,0.051,100.0,8.33,['rain'],,,,11.4,85.8,1009.3,69.6,5.4,114.2,9.9,4.0,05:45:02,1446590702,17:28:16,1446632896,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS', 'remote']",obs
2015-11-05,1446656400,87.8,74.1,79.3,95.5,74.1,81.5,73.9,84.3,0.012,100.0,4.17,['rain'],,,27.7,7.5,56.9,1008.9,82.5,5.6,134.3,11.5,5.0,05:45:18,1446677118,17:28:02,1446719282,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-11-06,1446742800,88.9,77.0,82.5,99.2,77.0,87.8,74.6,77.7,0.056,100.0,37.5,['rain'],,,,11.7,118.4,1009.1,55.9,6.4,124.4,10.6,4.0,05:45:34,1446763534,17:27:49,1446805669,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-11-07,1446829200,90.7,77.0,83.8,99.6,77.0,89.6,74.2,73.7,0.016,100.0,16.67,['rain'],,,,8.1,125.8,1010.7,46.7,6.3,190.6,16.5,7.0,05:45:51,1446849951,17:27:37,1446892057,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-11-08,1446915600,89.6,77.0,82.2,98.2,77.0,86.8,74.1,77.4,0.055,100.0,4.17,['rain'],,,31.1,9.1,80.6,1011.6,59.6,6.2,128.3,10.9,5.0,05:46:09,1446936369,17:27:26,1446978446,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-11-09,1447002000,91.4,76.9,83.4,102.0,76.9,88.6,74.3,75.2,0.214,100.0,66.67,['rain'],,,25.3,10.0,105.4,1010.1,47.9,5.6,211.7,18.3,8.0,05:46:27,1447022787,17:27:16,1447064836,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-11-10,1447088400,92.5,77.0,84.6,98.6,77.0,89.1,72.9,70.0,0.088,100.0,41.67,['rain'],,,,7.8,115.4,1009.1,48.9,6.0,266.9,23.2,9.0,05:46:46,1447109206,17:27:08,1447151228,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-11-11,1447174800,91.9,78.8,84.2,99.6,78.8,89.9,73.7,71.9,0.004,100.0,4.17,['rain'],,,,8.7,96.6,1009.6,46.7,5.7,182.1,15.5,7.0,05:47:06,1447195626,17:27:00,1447237620,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-11-12,1447261200,91.4,79.5,84.4,100.5,79.5,90.9,73.6,70.9,0.084,100.0,66.67,['rain'],,,,14.1,101.4,1011.0,41.6,6.3,175.9,15.2,7.0,05:47:27,1447282047,17:26:53,1447324013,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-11-13,1447347600,92.1,77.0,84.5,100.6,77.0,89.6,73.3,70.4,0.04,100.0,41.67,['rain'],,,24.2,13.0,102.1,1010.7,37.1,6.3,163.3,14.2,6.0,05:47:48,1447368468,17:26:48,1447410408,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-11-14,1447434000,93.2,79.5,84.6,101.6,79.5,90.7,73.4,70.0,0.044,100.0,45.83,['rain'],,,,11.4,107.9,1009.6,50.8,6.3,205.2,17.8,8.0,05:48:09,1447454889,17:26:43,1447496803,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-11-15,1447520400,93.0,77.0,84.9,99.2,77.0,89.9,72.4,67.7,0.0,0.0,0.0,,,,18.3,10.3,92.5,1009.4,35.6,6.2,267.4,23.2,9.0,05:48:32,1447541312,17:26:40,1447583200,0.12,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2015-11-16,1447606800,93.7,77.7,85.0,100.0,77.7,90.3,72.3,66.8,0.012,100.0,12.5,['rain'],,,21.9,10.1,105.5,1009.4,42.6,6.3,267.8,23.3,9.0,05:48:55,1447627735,17:26:38,1447669598,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-11-17,1447693200,94.3,79.5,85.3,103.0,79.5,91.5,73.0,67.7,0.004,100.0,4.17,['rain'],,,,10.4,101.4,1009.9,46.2,6.4,266.3,22.8,9.0,05:49:18,1447714158,17:26:37,1447755997,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-11-18,1447779600,93.2,78.8,85.4,100.1,78.8,90.8,72.6,67.0,0.0,0.0,0.0,,,,20.8,12.2,97.9,1010.4,43.4,6.5,252.0,21.7,9.0,05:49:42,1447800582,17:26:36,1447842396,0.23,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2015-11-19,1447866000,95.0,77.7,85.9,98.4,77.7,90.3,71.3,63.9,0.0,0.0,0.0,,,,20.8,11.0,83.6,1009.7,40.4,6.0,237.7,20.7,9.0,05:50:07,1447887007,17:26:37,1447928797,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2015-11-20,1447952400,95.0,77.0,85.2,97.8,77.0,88.3,70.0,62.7,0.0,0.0,0.0,,,,,10.8,98.0,1009.3,31.8,6.4,214.4,18.7,8.0,05:50:32,1447973432,17:26:40,1448015200,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2015-11-21,1448038800,93.2,78.7,84.1,98.5,78.7,88.2,71.0,65.7,0.136,100.0,58.33,['rain'],,,,13.2,88.9,1008.8,48.6,6.3,168.3,14.7,6.0,05:50:58,1448059858,17:26:43,1448101603,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-11-22,1448125200,91.4,76.5,80.9,97.0,76.5,83.2,72.5,77.1,0.079,100.0,4.17,['rain'],,,,10.4,81.5,1009.1,64.5,5.7,148.6,12.6,5.0,05:51:25,1448146285,17:26:47,1448188007,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-11-23,1448211600,92.5,75.2,83.4,99.5,75.2,88.1,73.3,73.7,0.012,100.0,12.5,['rain'],,,,7.6,95.9,1009.1,45.0,6.0,259.5,22.5,9.0,05:51:52,1448232712,17:26:52,1448274412,0.4,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-11-24,1448298000,91.4,78.1,83.3,100.3,78.1,88.1,74.0,74.6,0.004,100.0,4.17,['rain'],,,,9.4,220.1,1008.7,63.1,5.9,253.0,21.9,9.0,05:52:19,1448319139,17:26:59,1448360819,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-11-25,1448384400,91.2,77.0,82.8,102.5,77.0,88.5,75.1,78.9,0.083,100.0,8.33,['rain'],,,,8.0,354.9,1009.2,74.3,5.6,255.6,22.1,9.0,05:52:47,1448405567,17:27:06,1448447226,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-11-26,1448470800,90.3,77.0,83.3,99.4,77.0,88.1,73.5,73.2,0.004,100.0,4.17,['rain'],,,,8.1,129.2,1009.2,48.3,5.6,257.3,22.3,9.0,05:53:15,1448491995,17:27:15,1448533635,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-11-27,1448557200,89.6,75.9,82.9,94.8,75.9,85.8,70.1,66.7,0.0,0.0,0.0,,,,,6.1,268.4,1009.8,53.1,5.9,245.7,21.4,9.0,05:53:44,1448578424,17:27:24,1448620044,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2015-11-28,1448643600,89.4,78.8,83.7,98.0,78.8,88.8,73.3,71.9,0.044,100.0,45.83,['rain'],,,,8.1,98.1,1011.9,54.4,5.5,233.0,20.1,8.0,05:54:13,1448664853,17:27:35,1448706455,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-11-29,1448730000,92.5,78.8,83.9,101.1,78.8,89.1,73.4,71.9,0.064,100.0,37.5,['rain'],,,,8.1,74.6,1012.1,55.6,6.0,203.6,17.6,8.0,05:54:43,1448751283,17:27:47,1448792867,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-11-30,1448816400,93.2,77.0,83.8,100.9,77.0,88.1,73.4,72.8,0.004,100.0,4.17,['rain'],,,,9.9,82.1,1011.2,44.3,6.0,241.8,20.9,9.0,05:55:13,1448837713,17:27:59,1448879279,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-12-01,1448902800,92.1,78.8,83.7,105.0,78.8,89.0,73.5,72.3,0.02,100.0,20.83,['rain'],,,,10.0,88.4,1010.9,58.4,6.2,211.9,18.4,7.0,05:55:43,1448924143,17:28:13,1448965693,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-12-02,1448989200,93.2,76.1,83.4,101.6,76.1,88.7,73.8,74.1,0.0,0.0,0.0,,,,,11.3,16.2,1011.2,42.3,5.2,253.6,22.0,9.0,05:56:14,1449010574,17:28:27,1449052107,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2015-12-03,1449075600,93.2,78.7,85.3,100.1,78.7,90.5,72.4,66.7,0.044,100.0,12.5,['rain'],,,23.0,9.6,107.8,1010.8,42.6,5.9,238.8,20.6,8.0,05:56:44,1449097004,17:28:43,1449138523,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-12-04,1449162000,92.1,77.0,84.3,97.9,77.0,87.9,70.7,65.1,0.056,100.0,25.0,['rain'],,,,12.2,92.9,1011.0,38.0,6.2,249.0,21.6,9.0,05:57:15,1449183435,17:29:00,1449224940,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-12-05,1449248400,90.7,75.2,83.0,97.7,75.2,87.1,71.7,69.8,0.0,0.0,0.0,,,,,6.3,43.1,1010.9,39.4,6.0,245.0,21.1,9.0,05:57:47,1449269867,17:29:17,1449311357,0.8,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2015-12-06,1449334800,93.9,78.8,84.7,100.3,78.8,89.8,72.2,67.4,0.0,0.0,0.0,,,,,8.5,113.5,1010.9,42.2,6.1,222.5,19.2,8.0,05:58:18,1449356298,17:29:36,1449397776,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2015-12-07,1449421200,92.5,75.9,83.7,99.1,75.9,88.0,71.5,67.8,0.0,0.0,0.0,,,,,7.1,54.6,1011.5,57.7,6.1,241.9,20.9,8.0,05:58:50,1449442730,17:29:55,1449484195,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2015-12-08,1449507600,93.2,75.9,84.1,100.9,75.9,88.3,71.2,66.7,0.004,100.0,4.17,['rain'],,,,7.7,55.8,1010.9,48.2,6.3,243.2,21.1,8.0,05:59:22,1449529162,17:30:15,1449570615,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-12-09,1449594000,93.2,77.0,84.5,101.6,77.0,90.0,73.6,70.9,0.0,0.0,0.0,,,,25.3,9.1,140.9,1011.1,53.5,5.9,222.4,19.1,8.0,05:59:54,1449615594,17:30:36,1449657036,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2015-12-10,1449680400,91.4,80.6,85.1,99.7,85.3,92.2,73.7,69.3,0.0,0.0,0.0,,,,,10.5,140.0,1010.6,44.0,6.4,228.9,20.0,8.0,06:00:26,1449702026,17:30:58,1449743458,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2015-12-11,1449766800,93.2,77.9,84.2,102.8,77.9,89.8,73.3,70.8,0.004,100.0,4.17,['rain'],,,,9.8,132.3,1009.8,44.3,6.2,226.1,19.6,8.0,06:00:58,1449788458,17:31:21,1449829881,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-12-12,1449853200,91.4,79.5,84.5,99.7,79.5,89.8,72.4,67.8,0.0,0.0,0.0,,,,,8.8,124.8,1009.5,41.3,6.2,233.6,20.3,8.0,06:01:30,1449874890,17:31:44,1449916304,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2015-12-13,1449939600,92.1,77.0,84.1,97.9,77.0,88.0,70.5,64.5,0.0,0.0,0.0,,,,,9.2,132.8,1010.0,46.5,6.4,208.9,18.1,7.0,06:02:02,1449961322,17:32:08,1450002728,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2015-12-14,1450026000,94.3,76.3,83.9,96.4,76.3,86.7,70.0,65.5,0.0,0.0,0.0,,,,,8.7,109.9,1009.9,36.7,6.3,250.5,21.6,9.0,06:02:33,1450047753,17:32:33,1450089153,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2015-12-15,1450112400,93.2,75.2,84.0,95.2,75.2,85.7,68.2,61.5,0.0,0.0,0.0,,,,,7.3,0.1,1010.2,37.3,6.4,252.8,21.7,9.0,06:03:05,1450134185,17:32:59,1450175579,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2015-12-16,1450198800,87.1,75.9,81.0,92.6,75.9,83.7,71.7,74.0,0.0,0.0,0.0,,,,,5.4,314.8,1010.9,63.5,4.1,213.8,18.5,9.0,06:03:37,1450220617,17:33:25,1450262005,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2015-12-17,1450285200,90.7,73.4,81.2,91.4,73.4,81.7,64.1,57.7,0.02,100.0,4.17,['rain'],,,,11.0,35.4,1012.1,42.0,5.8,251.6,21.7,9.0,06:04:08,1450307048,17:33:52,1450348432,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-12-18,1450371600,87.8,71.6,79.6,88.8,71.6,80.2,63.2,58.2,0.0,0.0,0.0,,,,,7.6,38.2,1013.1,36.3,6.3,236.1,20.5,9.0,06:04:39,1450393479,17:34:20,1450434860,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2015-12-19,1450458000,88.6,73.4,79.7,90.2,73.4,80.6,64.7,60.9,0.111,100.0,29.17,['rain'],,,,10.0,6.2,1012.8,57.0,5.9,239.8,20.7,9.0,06:05:10,1450479910,17:34:48,1450521288,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-12-20,1450544400,82.4,73.4,77.8,85.4,73.4,78.5,67.5,70.9,0.004,100.0,4.17,['rain'],,,,8.1,355.2,1012.2,80.8,5.9,87.5,7.5,4.0,06:05:41,1450566341,17:35:16,1450607716,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-12-21,1450630800,85.9,73.4,79.1,91.8,73.4,81.1,70.8,76.4,0.02,100.0,8.33,['rain'],,,,6.9,7.6,1011.1,84.9,5.9,105.3,9.0,4.0,06:06:12,1450652772,17:35:45,1450694145,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-12-22,1450717200,88.9,76.9,80.6,98.6,76.9,83.7,73.1,78.3,0.039,100.0,4.17,['rain'],,,,13.9,88.9,1012.3,77.3,5.8,116.9,10.2,4.0,06:06:42,1450739202,17:36:15,1450780575,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-12-23,1450803600,90.3,77.0,83.0,97.3,77.0,86.2,70.8,67.9,0.036,100.0,33.33,['rain'],,,,14.5,106.9,1012.2,56.5,6.4,227.6,19.9,8.0,06:07:11,1450825631,17:36:45,1450867005,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
2015-12-24,1450890000,93.2,74.1,83.0,98.2,74.1,85.6,69.9,66.2,0.0,0.0,0.0,,,,26.4,9.8,115.3,1012.1,31.0,6.1,243.3,21.2,9.0,06:07:40,1450912060,17:37:16,1450953436,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2015-12-25,1450976400,93.2,74.1,83.6,95.6,74.1,85.4,68.5,63.0,0.0,0.0,0.0,,,,,9.6,101.9,1012.4,41.5,6.3,253.0,22.0,9.0,06:08:09,1450998489,17:37:47,1451039867,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
